"From","To"
"2017410025","1973698457"
"2017410025","1964286365"
"2017410025","1792773842"
"2017410025","1508064540"
"2017410025","781373059"
"2017410025","82669156"
"1965490711","2757521350"
"1965490711","2599750828"
"1965490711","2514532023"
"1965490711","2500082388"
"1965490711","2498905319"
"1965490711","2492359493"
"1965490711","2477713416"
"1965490711","2253388887"
"1965490711","2243043639"
"1965490711","2204448254"
"1965490711","2166543795"
"1965490711","2163405842"
"1965490711","2161047347"
"1965490711","2160254618"
"1965490711","2152839203"
"1965490711","2111189090"
"1965490711","2107555532"
"1965490711","2097273264"
"1965490711","2088670956"
"1965490711","2058472726"
"1965490711","2035191842"
"1965490711","2026665219"
"1965490711","2017078327"
"1965490711","1993148851"
"1965490711","1986525846"
"1965490711","1982564000"
"1965490711","1972161212"
"1965490711","1966211046"
"1965490711","1745666122"
"1965490711","1572507034"
"1965490711","1570346523"
"1965490711","1494307427"
"1965490711","632333272"
"1965490711","597814853"
"1965490711","129690122"
"1965490711","116180617"
"1965490711","82712293"
"1965490711","72291382"
"2085811174","2804394493"
"2085811174","2804218195"
"2085811174","2799313531"
"2085811174","2768091756"
"2085811174","2766041246"
"2085811174","2765368364"
"2085811174","2751287877"
"2085811174","2719511061"
"2085811174","2606824948"
"2085811174","2545813220"
"2085811174","2492563629"
"2085811174","2491732837"
"2085811174","2476328436"
"2085811174","2472648467"
"2085811174","2418055795"
"2085811174","2400814968"
"2085811174","2345697625"
"2085811174","2281037046"
"2085811174","2258492310"
"2085811174","2256270784"
"2085811174","2253157050"
"2085811174","2189289587"
"2085811174","2174785772"
"2085811174","2171010455"
"2085811174","2170165709"
"2085811174","2160322133"
"2085811174","2159534748"
"2085811174","2154457214"
"2085811174","2118866701"
"2085811174","2114078816"
"2085811174","2085784426"
"2085811174","2075411516"
"2085811174","2053661062"
"2085811174","2050918846"
"2085811174","2039425685"
"2085811174","2024824414"
"2085811174","2023166451"
"2085811174","2012475853"
"2085811174","2004035064"
"2085811174","2002653747"
"2085811174","1997076430"
"2085811174","1994710026"
"2085811174","1988422346"
"2085811174","1982079951"
"2085811174","1978708086"
"2085811174","1977945774"
"2085811174","1945167192"
"2085811174","1762048912"
"2085811174","1599096488"
"2085811174","1584850020"
"2085811174","1565914161"
"2085811174","1558816041"
"2085811174","651404613"
"2085811174","184381710"
"2085811174","175573758"
"2085811174","142546692"
"2171641508","2898963782"
"2171641508","2888620644"
"2171641508","2767788588"
"2171641508","2624953712"
"2171641508","2590469510"
"2171641508","2516979152"
"2171641508","2472323095"
"2171641508","2332608945"
"2171641508","2275944395"
"2171641508","2126066173"
"2171641508","2098908673"
"2171641508","2018117289"
"2171641508","2012636016"
"2171641508","1998841875"
"2057900357","2810502950"
"2057900357","2351759657"
"2057900357","2325048720"
"2057900357","2143641704"
"2057900357","2139768116"
"2057900357","2117107836"
"2057900357","2037455928"
"2057900357","1006126576"
"2062035457","2752914715"
"2062035457","2496562009"
"2062035457","2119063380"
"2062035457","2111976725"
"2062035457","2094215989"
"2062035457","2037832820"
"2062035457","2012873488"
"2062035457","2012635760"
"2062035457","1982315565"
"2064171414","2790320647"
"2064171414","2766289337"
"2064171414","2763941928"
"2064171414","2742514495"
"2064171414","2340061204"
"2064171414","2282150631"
"2064171414","2227872244"
"2064171414","2208097526"
"2064171414","2187051741"
"2064171414","2107022765"
"2064171414","2105193661"
"2064171414","2073220382"
"2064171414","2035598124"
"2064171414","2025731558"
"2064171414","1979592503"
"2078123394","2899724134"
"2078123394","2811441145"
"2078123394","2803120221"
"2078123394","2766466324"
"2078123394","2765368364"
"2078123394","2750743421"
"2078123394","2737005271"
"2078123394","2600648036"
"2078123394","2591576251"
"2078123394","2586767675"
"2078123394","2506011823"
"2078123394","2471060573"
"2078123394","2197358864"
"2078123394","2166340621"
"1997043923","2887411785"
"1997043923","2808001211"
"1997043923","2805024567"
"1997043923","2795424243"
"1997043923","2757402450"
"1997043923","2588802289"
"1997043923","2556958141"
"1997043923","2552865176"
"1997043923","2493476372"
"1997043923","2484952566"
"1997043923","2283920925"
"1997043923","2192060276"
"1997043923","2146211986"
"1997043923","2139768616"
"1997043923","2104274791"
"1997043923","2103008278"
"1997043923","2088194563"
"1997043923","2086712741"
"1997043923","2079255755"
"1997043923","2064835100"
"1997043923","2051761001"
"1997043923","2033325382"
"1997043923","2032262352"
"1997043923","2016366479"
"1997043923","2015860488"
"1997043923","1997854141"
"1997043923","1984698956"
"1997043923","1984537723"
"1997043923","1984324662"
"1997043923","1972364692"
"1997043923","767067438"
"2061519024","2802952539"
"2061519024","2623032108"
"2061519024","2613329465"
"2061519024","2418830648"
"2061519024","2112105431"
"2061519024","2071808227"
"2061519024","2019961499"
"2061519024","2013658287"
"2061519024","1977040864"
"2039132633","2848139917"
"2039132633","2808432859"
"2039132633","2596547339"
"2039132633","2345742803"
"2039132633","2275790204"
"2039132633","2169340164"
"2039132633","2157674944"
"2803993843","2800112456"
"2054509738","2899249058"
"2054509738","2770237240"
"2054509738","2622742267"
"2054509738","2605352193"
"2054509738","2549638207"
"2054509738","2418018219"
"2054509738","2165682262"
"2054509738","2152842930"
"2054509738","2138388537"
"2054509738","2124104762"
"2054509738","2120867647"
"2054509738","2089620216"
"2054509738","2084517358"
"2054509738","2084322636"
"2054509738","2073081077"
"2054509738","2065876122"
"2054509738","2058841026"
"2054509738","2041347735"
"2054509738","2040436756"
"2054509738","2037063428"
"2054509738","2035535126"
"2054509738","2031466579"
"2054509738","2018265698"
"2054509738","2014242719"
"2054509738","2007219647"
"2054509738","1977056678"
"2054509738","1976815229"
"2054509738","1972897854"
"2054509738","1566848649"
"2054509738","1548537073"
"2054509738","1490074579"
"2054509738","284696640"
"2054509738","278124012"
"2054509738","183892741"
"2054509738","163935083"
"1846215264","2811031678"
"1846215264","2743694860"
"1846215264","2662704302"
"1846215264","2557527593"
"1846215264","2546817158"
"1846215264","2533262554"
"1846215264","2532465423"
"1846215264","2406080301"
"1846215264","2253910870"
"1846215264","2245466046"
"1846215264","2171008918"
"1846215264","2165285057"
"1846215264","2158834757"
"1846215264","2151397450"
"1846215264","2151106208"
"1846215264","2140918075"
"1846215264","2129558264"
"1846215264","2092759738"
"1846215264","2079695690"
"1846215264","2075359907"
"1846215264","2065858398"
"1846215264","2056288335"
"1846215264","2043346591"
"1846215264","2038636168"
"1846215264","2036926102"
"1846215264","2026499502"
"1846215264","2018353135"
"1846215264","1982912387"
"1846215264","1972837706"
"1846215264","1966279025"
"1846215264","1964879903"
"1846215264","1958881268"
"1846215264","1912764128"
"1846215264","1678171433"
"1846215264","1547987453"
"1846215264","1527004770"
"1846215264","1208937987"
"1846215264","244256367"
"2074505800","2885283408"
"2074505800","2765409735"
"2074505800","2622396676"
"2074505800","2602456567"
"2074505800","2502636930"
"2074505800","2293207149"
"2074505800","2239978190"
"2074505800","2227932010"
"2074505800","2146695321"
"2074505800","2126566678"
"2074505800","2095196272"
"2074505800","2092719128"
"2074505800","1949606508"
"2074505800","1604224809"
"2530998006","2884570838"
"2530998006","2757847424"
"2530998006","2614197132"
"2530998006","2563087563"
"1767272795","2908240137"
"1767272795","2907823069"
"1767272795","2906109115"
"1767272795","2905488054"
"1767272795","2904711221"
"1767272795","2903974889"
"1767272795","2903389621"
"1767272795","2902771705"
"1767272795","2902734860"
"1767272795","2902489197"
"1767272795","2902158380"
"1767272795","2902031601"
"1767272795","2901231615"
"1767272795","2900470144"
"1767272795","2900014540"
"1767272795","2899226817"
"1767272795","2898385520"
"1767272795","2896024727"
"1767272795","2895962427"
"1767272795","2895945249"
"1767272795","2895820814"
"1767272795","2893740026"
"1767272795","2889340773"
"1767272795","2888907668"
"1767272795","2886599162"
"1767272795","2886350734"
"1767272795","2886075332"
"1767272795","2885819284"
"1767272795","2885337369"
"1767272795","2885090732"
"1767272795","2884768448"
"1767272795","2884002718"
"1767272795","2883828829"
"1767272795","2883618970"
"1767272795","2883356909"
"1767272795","2883174532"
"1767272795","2883021767"
"1767272795","2875957400"
"1767272795","2810367851"
"1767272795","2810198609"
"1767272795","2809562624"
"1767272795","2809179851"
"1767272795","2808479155"
"1767272795","2808472452"
"1767272795","2808233543"
"1767272795","2807032798"
"1767272795","2806012053"
"1767272795","2805638734"
"1767272795","2804396961"
"1767272795","2800514762"
"1767272795","2799313531"
"1767272795","2798731565"
"1767272795","2798229828"
"1767272795","2796187518"
"1767272795","2795860952"
"1767272795","2795808559"
"1767272795","2795236258"
"1767272795","2793956010"
"1767272795","2793731230"
"1767272795","2793174271"
"1767272795","2793016116"
"1767272795","2792562943"
"1767272795","2792432827"
"1767272795","2792414802"
"1767272795","2791275011"
"1767272795","2791183958"
"1767272795","2790704403"
"1767272795","2790350047"
"1767272795","2790366847"
"1767272795","2790320647"
"1767272795","2790099071"
"1767272795","2789807391"
"1767272795","2789690627"
"1767272795","2789591146"
"1767272795","2789239932"
"1767272795","2788725812"
"1767272795","2788344975"
"1767272795","2787216768"
"1767272795","2786421953"
"1767272795","2785823074"
"1767272795","2785002446"
"1767272795","2783061371"
"1767272795","2782540689"
"1767272795","2777372386"
"1767272795","2775516587"
"1767272795","2774597778"
"1767272795","2773790717"
"1767272795","2772443214"
"1767272795","2771849917"
"1767272795","2769992823"
"1767272795","2769898394"
"1767272795","2768506257"
"1767272795","2768198334"
"1767272795","2767588070"
"1767272795","2766711018"
"1767272795","2766265189"
"1767272795","2765846130"
"1767272795","2765524540"
"1767272795","2765459151"
"1767272795","2765253793"
"1767272795","2763331829"
"1767272795","2761043058"
"1767272795","2759813933"
"1767272795","2759734781"
"1767272795","2752879096"
"1767272795","2749249904"
"1767272795","2748749325"
"1767272795","2748314331"
"1767272795","2741869664"
"1767272795","2741809807"
"1767272795","2737712680"
"1767272795","2736383144"
"1767272795","2731423949"
"1767272795","2726273775"
"1767272795","2726183150"
"1767272795","2725606788"
"1767272795","2684123863"
"1767272795","2625772740"
"1767272795","2621390776"
"1767272795","2618509965"
"1767272795","2611602411"
"1767272795","2609274419"
"1767272795","2608583468"
"1767272795","2607912781"
"1767272795","2606989030"
"1767272795","2605124925"
"1767272795","2597349807"
"1767272795","2593402107"
"1767272795","2593372779"
"1767272795","2593110037"
"1767272795","2592511444"
"1767272795","2586729406"
"1767272795","2586502864"
"1767272795","2585520690"
"1767272795","2584262837"
"1767272795","2580686561"
"1767272795","2575522584"
"1767272795","2571253853"
"1767272795","2563013561"
"1767272795","2562261867"
"1767272795","2555055705"
"1767272795","2552212446"
"1767272795","2533262554"
"1767272795","2526996319"
"1767272795","2520427567"
"1767272795","2518841105"
"1767272795","2518583824"
"1767272795","2515196330"
"1767272795","2514331801"
"1767272795","2514287941"
"1767272795","2513357761"
"1767272795","2506476451"
"1767272795","2497676916"
"1767272795","2489835313"
"1767272795","2486456470"
"1767272795","2473369125"
"1767272795","2402806665"
"1767272795","2397817152"
"1767272795","2303357152"
"1767272795","2283784374"
"1767272795","1934095247"
"1767272795","767067438"
"1982858898","2774011761"
"1982858898","2737988770"
"1982858898","2609499779"
"1982858898","2535635868"
"1982858898","2339341296"
"1982858898","2079772095"
"1982858898","2037607497"
"1982858898","2030988808"
"1982858898","2016706086"
"1982858898","1928421388"
"1982858898","1512068761"
"1982858898","577464065"
"2130674011","2906705302"
"2130674011","2899565574"
"2130674011","2889737558"
"2130674011","2811052923"
"2130674011","2806499703"
"2130674011","2799919830"
"2130674011","2766815734"
"2130674011","2747137915"
"2130674011","2290334105"
"2130674011","2277805675"
"2130674011","2185241759"
"2130674011","2167559462"
"2130674011","2132662314"
"2130674011","2131865015"
"2130674011","1992739332"
"2130674011","1967143750"
"2130674011","1829316475"
"2130674011","1680683620"
"2130674011","1672458865"
"2130674011","1600850369"
"2130674011","1494185395"
"1874161960","2903454941"
"1874161960","2788843768"
"1874161960","2765861113"
"1874161960","2752879096"
"1874161960","2743244123"
"1874161960","2460079340"
"1874161960","2292731267"
"1874161960","2187465044"
"1874161960","2182714257"
"1874161960","2173749982"
"1874161960","2156259817"
"1874161960","2140071589"
"1874161960","2126691066"
"1874161960","2116938101"
"1874161960","2100333579"
"1874161960","2088180356"
"1874161960","2070436671"
"1874161960","2062282388"
"1874161960","2055458526"
"1874161960","2039949865"
"1874161960","2037085682"
"1874161960","2010642702"
"1874161960","2007496811"
"1874161960","1991879444"
"1874161960","1988546613"
"1874161960","1987774202"
"1874161960","1985791643"
"1874161960","1968746607"
"1874161960","1792773842"
"1874161960","1708259486"
"1775030104","2148575703"
"1775030104","2147724286"
"1775030104","2070032609"
"1775030104","2054602743"
"1775030104","121973269"
"2605781715","2787778774"
"2605781715","2605525438"
"2079035708","2810475294"
"2079035708","2799313531"
"2079035708","2794941632"
"2079035708","2769505592"
"2079035708","2529582982"
"2079035708","2519664942"
"2079035708","2186030184"
"2079035708","2127686665"
"2079035708","2077331420"
"2079035708","2071210722"
"2079035708","1791460397"
"2079035708","1604066430"
"1867068609","2495079004"
"1867068609","2272212018"
"1867068609","2060397062"
"1867068609","1988775723"
"1867068609","1564582027"
"1867068609","1556110077"
"1867068609","1502966479"
"1867068609","173396330"
"1848174044","2185404737"
"1848174044","2081721618"
"1848174044","2064671386"
"1848174044","2063233684"
"1848174044","1975119581"
"1848174044","1500757232"
"2060420414","2800640250"
"2060420414","2768532952"
"2060420414","2765658614"
"2060420414","2604473341"
"2060420414","2587020031"
"2060420414","2564063843"
"2060420414","2472323095"
"2060420414","2466133176"
"2060420414","1945503174"
"2153428146","2765740971"
"2153428146","2610269739"
"2153428146","2096817601"
"2153428146","2070447078"
"2153428146","1483237237"
"2069583426","2887535915"
"2069583426","2744203962"
"2069583426","2356497335"
"2069583426","2343463991"
"2069583426","2234727735"
"2069583426","2101992816"
"2050419930","2789692956"
"2050419930","2784280150"
"2050419930","2753006993"
"2050419930","2464579790"
"2050419930","2344335514"
"2050419930","2139925390"
"2050419930","2131741354"
"2050419930","2120646503"
"2050419930","2117502536"
"2050419930","2068036494"
"2050419930","1868612677"
"2048797278","2592444314"
"2048797278","2586327711"
"2048797278","2524607592"
"2048797278","2092199959"
"2048797278","1499065845"
"1987517606","2883469769"
"1987517606","2763961697"
"1987517606","2290515001"
"1987517606","2204573222"
"1987517606","2186772368"
"1987517606","2144516828"
"1987517606","2121347927"
"1987517606","2104403582"
"1987517606","2098983638"
"1987517606","2071960844"
"1987517606","2054377954"
"1987517606","2047013229"
"1987517606","1996535579"
"1987517606","1979109468"
"1987517606","1512657302"
"1987517606","1241029358"
"1987517606","129420573"
"1982765187","2902016156"
"1982765187","2806133181"
"1982765187","2781044009"
"1982765187","2772038165"
"1982765187","2760625318"
"1982765187","2752176241"
"1982765187","2606824948"
"1982765187","2538750786"
"1982765187","2345229863"
"1982765187","2325034227"
"1982765187","2277805675"
"1982765187","2275153611"
"1982765187","2210339477"
"1982765187","2171817276"
"1982765187","2164146029"
"1982765187","2163809794"
"1982765187","2127446103"
"1982765187","2103200667"
"1982765187","2084973384"
"1982765187","2070242399"
"1982765187","2066884817"
"1982765187","2031823763"
"1982765187","2022479632"
"1982765187","1806253527"
"1982765187","1578621213"
"1982765187","1493726057"
"1982765187","363554780"
"1982765187","117592956"
"1982765187","85942702"
"2849933844","2908251744"
"2849933844","2903555601"
"2849933844","2903389621"
"2849933844","2902734860"
"2849933844","2894807725"
"2168263692","2811179568"
"2168263692","2182553348"
"2168263692","2128465662"
"2168263692","2121186249"
"2168263692","2096768390"
"2168263692","1987352748"
"2168263692","1974571303"
"2168263692","1970611553"
"2168263692","1591182909"
"2168263692","1556516364"
"2080571186","2811179568"
"2080571186","2804746058"
"2080571186","2792335239"
"2080571186","2594918229"
"2080571186","2341841017"
"2080571186","299522607"
"2000861205","2888503908"
"2000861205","2755945217"
"2000861205","2557201281"
"2000861205","2556103323"
"2000861205","2517176699"
"2000861205","2327609751"
"2000861205","2184347607"
"2000861205","2159419130"
"2000861205","2148451156"
"2000861205","2140312405"
"2000861205","2128281371"
"2000861205","2114556741"
"2000861205","2114211700"
"2000861205","2100389218"
"2000861205","2094474816"
"2000861205","2087263141"
"2000861205","2074846680"
"2000861205","2062084200"
"2000861205","2055858911"
"2000861205","2052601101"
"2000861205","2049470797"
"2000861205","2041234161"
"2000861205","2037925493"
"2000861205","2033028107"
"2000861205","2024764241"
"2000861205","2022194934"
"2000861205","2017261051"
"2000861205","1986770435"
"2000861205","1985820976"
"2000861205","1985431896"
"2000861205","1974217234"
"2000861205","1922740474"
"2000861205","1903308397"
"2000861205","1865540998"
"2000861205","1792773842"
"2000861205","1620706534"
"2000861205","1606245661"
"2000861205","1598079695"
"2000861205","1513413086"
"2000861205","1479841004"
"2000861205","393204645"
"2000861205","138730363"
"2047013229","2907887045"
"2047013229","2903279237"
"2047013229","2781520866"
"2047013229","2762390060"
"2047013229","2755257234"
"2047013229","2557540541"
"2047013229","2530875690"
"2047013229","1951343740"
"2047013229","1626809710"
"2051105765","2897407083"
"2017885625","2337286911"
"2017885625","2158619428"
"2017885625","2147388606"
"2017885625","2130130763"
"2017885625","2084358768"
"2017885625","2079622013"
"2017885625","2071610639"
"2017885625","2059253981"
"2017885625","2051354206"
"2017885625","2037495904"
"2017885625","2034628979"
"2017885625","2029138605"
"2017885625","2013257232"
"2017885625","1963491312"
"2017885625","1792773842"
"2017885625","1591175799"
"2002227306","2883088048"
"2002227306","2774321672"
"2002227306","2766088648"
"2002227306","2513801953"
"2002227306","2508250367"
"2002227306","2497429588"
"2002227306","2409735172"
"2002227306","2394626642"
"2002227306","2339680990"
"2002227306","2292206452"
"2002227306","2277695538"
"2002227306","2248369874"
"2002227306","2168954448"
"2002227306","2158181590"
"2002227306","2150885526"
"2002227306","2150220236"
"2002227306","2143692964"
"2002227306","2137840669"
"2002227306","2135710272"
"2002227306","2125237877"
"2002227306","2116032757"
"2002227306","2115294511"
"2002227306","2111732892"
"2002227306","2110341912"
"2002227306","2109839169"
"2002227306","2096975558"
"2002227306","2096630656"
"2002227306","2096274474"
"2002227306","2082785381"
"2002227306","2076473563"
"2002227306","2071114630"
"2002227306","2069553033"
"2002227306","2067695335"
"2002227306","2066080917"
"2002227306","2043646846"
"2002227306","2031555228"
"2002227306","2026524022"
"2002227306","2025281611"
"2002227306","2021386619"
"2002227306","2017562693"
"2002227306","2015341148"
"2002227306","2008592115"
"2002227306","2005709865"
"2002227306","1986376631"
"2002227306","1984149875"
"2002227306","1981409355"
"2002227306","1979413329"
"2002227306","1963574054"
"2002227306","1600888762"
"2002227306","1558457464"
"2002227306","1523998715"
"2002227306","1516594841"
"2002227306","1504939813"
"2002227306","150292108"
"2002227306","104621110"
"2101016240","2806565222"
"2101016240","2615842672"
"2101016240","2572515152"
"2101016240","2572316687"
"2101016240","2525784261"
"2101016240","2472349960"
"2101016240","2464953958"
"2101016240","2329190925"
"2101016240","2281771035"
"2101016240","2277173977"
"2101016240","2169089330"
"2101016240","2163677882"
"2101016240","2138281484"
"2101016240","2127572108"
"2101016240","2127255905"
"2101016240","2117575233"
"2101016240","2104671992"
"2101016240","2103144377"
"2101016240","2100721575"
"2101016240","2085784426"
"2101016240","2071142847"
"2101016240","2067018220"
"2101016240","2058000830"
"2101016240","2045474314"
"2101016240","2038079098"
"2101016240","2034705315"
"2101016240","2015100943"
"2101016240","2010017085"
"2101016240","2009950444"
"2101016240","1991388079"
"2101016240","1991146837"
"2101016240","1987383550"
"2101016240","1986151549"
"2101016240","1981159958"
"2101016240","1975747416"
"2101016240","1963613126"
"2101016240","1889917191"
"2101016240","1666134154"
"2035293586","2810539838"
"2035293586","2118215850"
"2035293586","2047202109"
"2035293586","2029648187"
"2035293586","1984084987"
"2035293586","1979731820"
"2080317103","2732289013"
"2080317103","2084187759"
"2080317103","2057810446"
"2080317103","2050970215"
"2080317103","2045509473"
"2080317103","2040517495"
"2080317103","2027138339"
"2080317103","2024674628"
"2080317103","2017804447"
"2080317103","1996587013"
"2080317103","1995058801"
"2080317103","1993531536"
"2080317103","1986304928"
"2080317103","1792773842"
"2025194265","2802734970"
"2025194265","2757194945"
"2025194265","2725915207"
"2025194265","2594690986"
"2025194265","2591975457"
"2025194265","2584956115"
"2025194265","2556622056"
"2025194265","2535411174"
"2025194265","2304862384"
"2025194265","1994106208"
"2025194265","1496193892"
"2507681704","2897847182"
"2507681704","2808522994"
"2507681704","2612978706"
"1964048550","2271548616"
"1964048550","2172956202"
"1964048550","2167595684"
"1964048550","2059615508"
"2093419626","2768994686"
"2093419626","2260269352"
"2093419626","2086563280"
"2093419626","2040193019"
"2093419626","2005930214"
"2093419626","1991941763"
"2093419626","1977697040"
"2329758418","2894803216"
"2329758418","2470165006"
"2116871268","2899256886"
"2116871268","2896955586"
"2116871268","2893565135"
"2116871268","2889223992"
"2116871268","2807388198"
"2116871268","2806306347"
"2116871268","2800906910"
"2116871268","2799313531"
"2116871268","2793650138"
"2116871268","2789902038"
"2116871268","2788802345"
"2116871268","2769543753"
"2116871268","2761472995"
"2116871268","2761214325"
"2116871268","2759258806"
"2116871268","2750743421"
"2116871268","2749995765"
"2116871268","2746085658"
"2116871268","2745633443"
"2116871268","2745063151"
"2116871268","2740938267"
"2116871268","2736659677"
"2116871268","2727729913"
"2116871268","2725038841"
"2116871268","2612883347"
"2116871268","2604021889"
"2116871268","2601454400"
"2116871268","2564567978"
"2116871268","2557474001"
"2116871268","2551475160"
"2116871268","2549123217"
"2116871268","2520266446"
"2116871268","2519419310"
"2116871268","2492434965"
"2116871268","2489943088"
"2116871268","2476760196"
"2116871268","2472073351"
"2116871268","2471801177"
"2116871268","2470510032"
"2116871268","2465814439"
"2116871268","2418922443"
"2116871268","2414371651"
"2116871268","2406812346"
"2116871268","2395277418"
"2116871268","2360638623"
"2116871268","2346028452"
"2116871268","2344771277"
"2116871268","2341208005"
"2116871268","2338709308"
"2116871268","2300346811"
"2116871268","2292731267"
"2116871268","2290334105"
"2116871268","2282247758"
"2116871268","2281037046"
"2116871268","2277173977"
"2116871268","2275031673"
"2116871268","2232401467"
"2116871268","2229069381"
"2116871268","2227746378"
"2116871268","2186576501"
"2116871268","2171087720"
"2116871268","2170027555"
"2116871268","2159471642"
"2116871268","2157497624"
"2116871268","2152818747"
"2116871268","2150942491"
"2116871268","2148735102"
"2116871268","2147519657"
"2116871268","2145753624"
"2116871268","2143618953"
"2116871268","2142369231"
"2116871268","2131409840"
"2116871268","2130456849"
"2116871268","2130179161"
"2116871268","2129770183"
"2116871268","2128125167"
"2116871268","2126015996"
"2116871268","2125721888"
"2116871268","2124033461"
"2116871268","2123294764"
"2116871268","2099708642"
"2116871268","2097982144"
"2116871268","2095532017"
"2116871268","2094257914"
"2116871268","2091029839"
"2116871268","2079124005"
"2116871268","2073661885"
"2116871268","2072350668"
"2116871268","2071905745"
"2116871268","2071472210"
"2116871268","2071434709"
"2116871268","2070870127"
"2116871268","2067157095"
"2116871268","2066100738"
"2116871268","2065903795"
"2116871268","2064835100"
"2116871268","2062484079"
"2116871268","2059035794"
"2116871268","2057862785"
"2116871268","2057221933"
"2116871268","2056179849"
"2116871268","2054689332"
"2116871268","2054537087"
"2116871268","2053964603"
"2116871268","2053367296"
"2116871268","2052526656"
"2116871268","2050127148"
"2116871268","2046932836"
"2116871268","2046664974"
"2116871268","2043866501"
"2116871268","2043834733"
"2116871268","2042898566"
"2116871268","2040453431"
"2116871268","2039111229"
"2116871268","2039027543"
"2116871268","2036779730"
"2116871268","2035576842"
"2116871268","2034765382"
"2116871268","2032241974"
"2116871268","2026137013"
"2116871268","2025841961"
"2116871268","2025204857"
"2116871268","2022393644"
"2116871268","2022194934"
"2116871268","2020826604"
"2116871268","2019020540"
"2116871268","2013296116"
"2116871268","2006187383"
"2116871268","1999636793"
"2116871268","1999136415"
"2116871268","1994121865"
"2116871268","1993542189"
"2116871268","1990241426"
"2116871268","1989323523"
"2116871268","1986120650"
"2116871268","1985820976"
"2116871268","1976022226"
"2116871268","1973532288"
"2116871268","1971791836"
"2116871268","1950766814"
"2116871268","1922910677"
"2116871268","1917988359"
"2116871268","1884670405"
"2116871268","1878190107"
"2116871268","1863880556"
"2116871268","1862402646"
"2116871268","1789297920"
"2116871268","1785411827"
"2116871268","1772927927"
"2116871268","1736926730"
"2116871268","1680683620"
"2116871268","1672458865"
"2116871268","1653067529"
"2116871268","1610416291"
"2116871268","1581778694"
"2116871268","1562183962"
"2116871268","1515364039"
"2116871268","1029599486"
"2116871268","1000828428"
"2116871268","992794329"
"2116871268","396566760"
"2116871268","171990443"
"2116871268","171690214"
"2116871268","141590364"
"2116871268","113584574"
"2116871268","59349635"
"2116871268","50317797"
"2112525964","2895983213"
"2112525964","2809525789"
"2112525964","2801343227"
"2112525964","2799690040"
"2112525964","2793400587"
"2112525964","2788843768"
"2112525964","2778573282"
"2112525964","2741002684"
"2112525964","2562281646"
"2112525964","2559218837"
"2112525964","2477644132"
"2112525964","2474345905"
"2112525964","2472173970"
"2112525964","2418055795"
"2112525964","2410552248"
"2112525964","2340875353"
"2112525964","2315969568"
"2112525964","2292731267"
"2112525964","2283664395"
"2112525964","2184468387"
"2112525964","2157181426"
"2112525964","2115989693"
"2112525964","2103111225"
"2112525964","2084870287"
"2112525964","2071960844"
"2112525964","2071801857"
"2112525964","2063560963"
"2112525964","2039811050"
"2112525964","2037085682"
"2112525964","2034309518"
"2112525964","2029000260"
"2112525964","2024824414"
"2112525964","2007156875"
"2112525964","1997076430"
"2112525964","1984944301"
"2112525964","1979109468"
"2112525964","1977945774"
"2112525964","1968984717"
"2112525964","1524638436"
"2112525964","1449711955"
"2112525964","945582152"
"2112525964","307207990"
"2112525964","175573758"
"1965112184","2071040248"
"1965112184","1999636793"
"107716804","2735527520"
"107716804","2187699657"
"107716804","2143316704"
"107716804","2087747099"
"107716804","1997215510"
"107716804","1566789860"
"107716804","1496664511"
"2534913524","2897875100"
"2534913524","2803430109"
"2534913524","2788151134"
"2534913524","2765353678"
"2534913524","2755042992"
"1976115416","2903651132"
"1976115416","2804953329"
"1976115416","2659805259"
"1976115416","2607357513"
"1976115416","2415671498"
"1976115416","2343647764"
"1976115416","2272735116"
"1976115416","1566452234"
"1976115416","980926078"
"1974552298","2899104623"
"1974552298","2793768821"
"1974552298","2774731032"
"1974552298","2747484939"
"1974552298","2588321947"
"1974552298","2559999493"
"1974552298","2510091332"
"1974552298","2488172819"
"1974552298","2465930272"
"1974552298","2301233086"
"1974552298","2263945137"
"1974552298","2188838022"
"1974552298","2181778884"
"1974552298","2174322675"
"1974552298","2156307668"
"1974552298","2145095645"
"1974552298","2135455887"
"1974552298","2113698670"
"1974552298","2108680868"
"1974552298","2105822516"
"1974552298","2105467977"
"1974552298","2097950570"
"1974552298","2076473563"
"1974552298","2072119404"
"1974552298","2062908258"
"1974552298","2045108252"
"1974552298","2039515834"
"1974552298","2038301190"
"1974552298","2032778251"
"1974552298","1988387957"
"1974552298","1981886524"
"1974552298","1974934382"
"1974552298","1969591704"
"1974552298","1966211899"
"2070156940","2126361022"
"2070156940","1552279653"
"1979233281","2907506955"
"1979233281","2808333625"
"1979233281","2803693948"
"1979233281","2793893424"
"1979233281","2767638296"
"1979233281","2742560082"
"1979233281","2739910974"
"1979233281","2620774009"
"1979233281","2601148230"
"1979233281","2526382745"
"1979233281","2525889287"
"1979233281","2502858240"
"1979233281","2492576063"
"1979233281","2492434965"
"1979233281","2471242870"
"1979233281","2469395443"
"1979233281","2422652596"
"1979233281","2396632018"
"1979233281","2343420296"
"1979233281","2340298593"
"1979233281","2338153978"
"1979233281","2336792518"
"1979233281","2316617642"
"1979233281","2298470873"
"1979233281","2297663258"
"1979233281","2289484488"
"1979233281","2268046295"
"1979233281","2265525686"
"1979233281","2263473210"
"1979233281","2226524777"
"1979233281","2221742835"
"1979233281","2194714154"
"1979233281","2187108597"
